Year,Geography,Parent_Code_1,Parent_Code_2,Org_Code,Contract_Type,Age_Group,Gender,Dentist_Count
2016-17,4.Clinical Commissioning Group,Y59,Q87,99M,GDS,35-44,F,12
2016-17,4.Clinical Commissioning Group,Y59,Q87,99M,GDS,Under 35,F,35
2016-17,4.Clinical Commissioning Group,Y59,Q87,99M,PDS,55+,F,1
2016-17,4.Clinical Commissioning Group,Y59,Q87,99M,TDS,35-44,M,3
2016-17,4.Clinical Commissioning Group,Y59,Q87,99M,TDS,45-54,F,2
2016-17,4.Clinical Commissioning Group,Y59,Q87,99M,TDS,55+,F,4
2016-17,4.Clinical Commissioning Group,Y59,Q88,09C,GDS,35-44,F,9
2016-17,4.Clinical Commissioning Group,Y59,Q88,09C,Mixed,Under 35,M,1
2016-17,4.Clinical Commissioning Group,Y59,Q88,09D,GDS,35-44,F,17
2016-17,4.Clinical Commissioning Group,Y59,Q88,09D,PDS,35-44,M,2
2016-17,4.Clinical Commissioning Group,Y59,Q88,09D,PDS,55+,M,1
2016-17,4.Clinical Commissioning Group,Y59,Q88,09D,PDS,Under 35,M,3
2016-17,4.Clinical Commissioning Group,Y59,Q88,09E,GDS,35-44,F,11
2016-17,4.Clinical Commissioning Group,Y59,Q88,09E,GDS,55+,F,5
2016-17,4.Clinical Commissioning Group,Y59,Q88,09E,GDS,Under 35,M,5
2016-17,4.Clinical Commissioning Group,Y59,Q88,09E,PDS,45-54,M,5
2016-17,4.Clinical Commissioning Group,Y59,Q88,09E,PDS,55+,M,2
2016-17,4.Clinical Commissioning Group,Y59,Q88,09E,PDS,Under 35,M,2
2016-17,4.Clinical Commissioning Group,Y59,Q88,09E,TDS,55+,M,1
2016-17,4.Clinical Commissioning Group,Y59,Q88,09F,GDS,45-54,F,6
2016-17,4.Clinical Commissioning Group,Y59,Q88,09F,GDS,55+,F,5
2016-17,4.Clinical Commissioning Group,Y59,Q88,09F,GDS,Under 35,M,17
2016-17,4.Clinical Commissioning Group,Y59,Q88,09F,PDS,55+,M,1
2016-17,4.Clinical Commissioning Group,Y59,Q88,09G,GDS,Under 35,F,44
2016-17,4.Clinical Commissioning Group,Y59,Q88,09G,Mixed,45-54,F,1
2016-17,4.Clinical Commissioning Group,Y59,Q88,09G,Mixed,55+,F,1
2016-17,4.Clinical Commissioning Group,Y59,Q88,09G,Mixed,Under 35,F,2
2016-17,4.Clinical Commissioning Group,Y59,Q88,09G,PDS,35-44,M,2
2016-17,4.Clinical Commissioning Group,Y59,Q88,09G,PDS,45-54,F,5
2016-17,4.Clinical Commissioning Group,Y59,Q88,09G,PDS,55+,F,2
2016-17,4.Clinical Commissioning Group,Y59,Q88,09H,GDS,45-54,M,4
2016-17,4.Clinical Commissioning Group,Y59,Q88,09H,GDS,55+,M,9
2016-17,4.Clinical Commissioning Group,Y59,Q88,09H,Mixed,Under 35,F,4
2016-17,4.Clinical Commissioning Group,Y59,Q88,09H,PDS,35-44,F,4
2016-17,4.Clinical Commissioning Group,Y59,Q88,09H,PDS,55+,F,1
2016-17,4.Clinical Commissioning Group,Y59,Q88,09H,PDS,Under 35,F,3
2016-17,4.Clinical Commissioning Group,Y59,Q88,09J,GDS,Under 35,F,39
2016-17,4.Clinical Commissioning Group,Y59,Q88,09J,Mixed,55+,F,1
2016-17,4.Clinical Commissioning Group,Y59,Q88,09L,GDS,35-44,F,9
2016-17,4.Clinical Commissioning Group,Y59,Q88,09L,GDS,Under 35,F,21
2016-17,4.Clinical Commissioning Group,Y59,Q88,09L,PDS,35-44,M,1
2016-17,4.Clinical Commissioning Group,Y59,Q88,09L,TDS,55+,M,1
2016-17,4.Clinical Commissioning Group,Y59,Q88,09L,TDS,Under 35,M,1
2016-17,4.Clinical Commissioning Group,Y59,Q88,09N,GDS,55+,F,5
2016-17,4.Clinical Commissioning Group,Y59,Q88,09N,GDS,Under 35,M,14
2016-17,4.Clinical Commissioning Group,Y59,Q88,09N,PDS,45-54,M,2
2016-17,4.Clinical Commissioning Group,Y59,Q88,09N,PDS,55+,M,3
2016-17,4.Clinical Commissioning Group,Y59,Q88,09P,GDS,45-54,M,18
2016-17,4.Clinical Commissioning Group,Y59,Q88,09P,GDS,55+,M,20
2016-17,4.Clinical Commissioning Group,Y59,Q88,09P,PDS,35-44,F,1
2016-17,4.Clinical Commissioning Group,Y59,Q88,09P,TDS,35-44,F,3
2016-17,4.Clinical Commissioning Group,Y59,Q88,09P,TDS,Under 35,F,1
2016-17,4.Clinical Commissioning Group,Y59,Q88,09W,GDS,35-44,F,18
2016-17,4.Clinical Commissioning Group,Y59,Q88,09W,Mixed,35-44,M,2
2016-17,4.Clinical Commissioning Group,Y59,Q88,09W,Mixed,45-54,F,2
2016-17,4.Clinical Commissioning Group,Y59,Q88,09W,PDS,35-44,M,7
2016-17,4.Clinical Commissioning Group,Y59,Q88,09W,PDS,55+,M,5
2016-17,4.Clinical Commissioning Group,Y59,Q88,09W,PDS,Under 35,M,4
2016-17,4.Clinical Commissioning Group,Y59,Q88,09X,GDS,35-44,F,15
2016-17,4.Clinical Commissioning Group,Y59,Q88,09X,GDS,55+,F,4
2016-17,4.Clinical Commissioning Group,Y59,Q88,09X,GDS,Under 35,M,27
2016-17,4.Clinical Commissioning Group,Y59,Q88,09X,Mixed,Under 35,M,2
2016-17,4.Clinical Commissioning Group,Y59,Q88,09X,PDS,45-54,M,8
2016-17,4.Clinical Commissioning Group,Y59,Q88,09X,PDS,55+,M,4
2016-17,4.Clinical Commissioning Group,Y59,Q88,09X,PDS,Under 35,M,7
2016-17,4.Clinical Commissioning Group,Y59,Q88,09Y,GDS,Under 35,F,39
2016-17,4.Clinical Commissioning Group,Y59,Q88,09Y,Mixed,55+,F,1
2016-17,4.Clinical Commissioning Group,Y59,Q88,09Y,PDS,45-54,F,2
2016-17,4.Clinical Commissioning Group,Y59,Q88,09Y,PDS,55+,F,1
2016-17,4.Clinical Commissioning Group,Y59,Q88,09Y,TDS,35-44,M,3
2016-17,4.Clinical Commissioning Group,Y59,Q88,09Y,TDS,45-54,F,2
2016-17,4.Clinical Commissioning Group,Y59,Q88,10A,GDS,35-44,M,23
2016-17,4.Clinical Commissioning Group,Y59,Q88,10A,GDS,55+,M,11
2016-17,4.Clinical Commissioning Group,Y62,Q84,00Q,GDS,35-44,M,12
2016-17,4.Clinical Commissioning Group,Y62,Q84,00Q,GDS,55+,M,9
2016-17,4.Clinical Commissioning Group,Y62,Q84,00Q,PDS,35-44,F,2
2016-17,4.Clinical Commissioning Group,Y62,Q84,00Q,TDS,35-44,F,1
2016-17,4.Clinical Commissioning Group,Y62,Q84,00Q,TDS,Under 35,F,1
2016-17,4.Clinical Commissioning Group,Y62,Q84,00R,GDS,35-44,F,5
2016-17,4.Clinical Commissioning Group,Y62,Q84,00R,GDS,Under 35,F,10
2016-17,4.Clinical Commissioning Group,Y62,Q84,00R,PDS,35-44,M,1
2016-17,4.Clinical Commissioning Group,Y62,Q84,00R,PDS,45-54,F,1
2016-17,4.Clinical Commissioning Group,Y62,Q84,00R,PDS,Under 35,M,4
2016-17,4.Clinical Commissioning Group,Y62,Q84,00R,TDS,35-44,M,1
2016-17,4.Clinical Commissioning Group,Y62,Q84,00R,TDS,55+,M,3
2016-17,4.Clinical Commissioning Group,Y62,Q84,00R,TDS,Under 35,M,2
2016-17,4.Clinical Commissioning Group,Y62,Q84,00X,GDS,45-54,F,7
2016-17,4.Clinical Commissioning Group,Y62,Q84,00X,GDS,55+,F,2
2016-17,4.Clinical Commissioning Group,Y62,Q84,00X,GDS,Under 35,M,25
2016-17,4.Clinical Commissioning Group,Y62,Q84,00X,PDS,55+,M,1
2016-17,4.Clinical Commissioning Group,Y62,Q84,00X,TDS,45-54,M,2
2016-17,4.Clinical Commissioning Group,Y62,Q84,01A,GDS,55+,M,25
2016-17,4.Clinical Commissioning Group,Y62,Q84,01A,TDS,35-44,F,5
2016-17,4.Clinical Commissioning Group,Y62,Q84,01A,TDS,Under 35,F,6
2016-17,4.Clinical Commissioning Group,Y62,Q84,01E,GDS,35-44,F,8
2016-17,4.Clinical Commissioning Group,Y62,Q84,01E,GDS,55+,F,5
2016-17,4.Clinical Commissioning Group,Y62,Q84,01E,GDS,Under 35,M,10
2016-17,4.Clinical Commissioning Group,Y62,Q84,01E,PDS,45-54,M,1
2016-17,4.Clinical Commissioning Group,Y62,Q84,01E,TDS,45-54,M,5
2016-17,4.Clinical Commissioning Group,Y62,Q84,01K,GDS,35-44,M,14
2016-17,4.Clinical Commissioning Group,Y62,Q84,01K,GDS,45-54,F,18
2016-17,4.Clinical Commissioning Group,Y62,Q84,01K,GDS,55+,F,8
2016-17,4.Clinical Commissioning Group,Y62,Q84,01K,GDS,Under 35,M,19
2016-17,4.Clinical Commissioning Group,Y62,Q84,01K,Mixed,55+,M,1
2016-17,4.Clinical Commissioning Group,Y62,Q84,01K,PDS,45-54,M,1
2016-17,4.Clinical Commissioning Group,Y62,Q84,02G,GDS,Under 35,F,19
2016-17,4.Clinical Commissioning Group,Y62,Q84,02G,PDS,35-44,M,1
2016-17,4.Clinical Commissioning Group,Y62,Q84,02M,GDS,55+,F,4
2016-17,4.Clinical Commissioning Group,Y62,Q84,02M,GDS,Under 35,M,22
2016-17,4.Clinical Commissioning Group,Y63,Q72,02N,GDS,45-54,F,5
2016-17,4.Clinical Commissioning Group,Y63,Q72,02N,GDS,55+,F,2
2016-17,4.Clinical Commissioning Group,Y63,Q72,02N,GDS,Under 35,M,9
2016-17,4.Clinical Commissioning Group,Y63,Q72,02N,PDS,45-54,M,2
2016-17,4.Clinical Commissioning Group,Y63,Q72,02N,PDS,55+,M,2
2016-17,4.Clinical Commissioning Group,Y63,Q72,02N,TDS,45-54,M,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,02P,GDS,45-54,M,7
2016-17,4.Clinical Commissioning Group,Y63,Q72,02P,GDS,55+,M,13
2016-17,4.Clinical Commissioning Group,Y63,Q72,02P,PDS,35-44,F,2
2016-17,4.Clinical Commissioning Group,Y63,Q72,02P,PDS,Under 35,F,2
2016-17,4.Clinical Commissioning Group,Y63,Q72,02Q,GDS,35-44,M,13
2016-17,4.Clinical Commissioning Group,Y63,Q72,02Q,GDS,55+,M,7
2016-17,4.Clinical Commissioning Group,Y63,Q72,02R,GDS,Under 35,F,34
2016-17,4.Clinical Commissioning Group,Y63,Q72,02R,PDS,55+,F,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,02R,TDS,35-44,M,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,02R,TDS,45-54,F,2
2016-17,4.Clinical Commissioning Group,Y63,Q72,02R,TDS,Under 35,M,6
2016-17,4.Clinical Commissioning Group,Y63,Q72,02T,GDS,35-44,M,21
2016-17,4.Clinical Commissioning Group,Y63,Q72,02T,GDS,45-54,F,4
2016-17,4.Clinical Commissioning Group,Y63,Q72,02W,GDS,35-44,F,4
2016-17,4.Clinical Commissioning Group,Y63,Q72,02W,Mixed,Under 35,M,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,02W,PDS,35-44,M,2
2016-17,4.Clinical Commissioning Group,Y63,Q72,02W,PDS,55+,M,3
2016-17,4.Clinical Commissioning Group,Y63,Q72,02W,PDS,Under 35,M,3
2016-17,4.Clinical Commissioning Group,Y63,Q72,02W,TDS,45-54,M,3
2016-17,4.Clinical Commissioning Group,Y63,Q72,02W,TDS,Under 35,M,10
2016-17,4.Clinical Commissioning Group,Y63,Q72,02X,GDS,55+,F,5
2016-17,4.Clinical Commissioning Group,Y63,Q72,02X,GDS,Under 35,M,29
2016-17,4.Clinical Commissioning Group,Y63,Q72,02X,Mixed,Under 35,M,2
2016-17,4.Clinical Commissioning Group,Y63,Q72,02X,PDS,45-54,M,5
2016-17,4.Clinical Commissioning Group,Y63,Q72,02X,PDS,55+,M,4
2016-17,4.Clinical Commissioning Group,Y63,Q72,02X,PDS,Under 35,M,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,02X,TDS,45-54,M,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,02Y,GDS,Under 35,F,22
2016-17,4.Clinical Commissioning Group,Y63,Q72,02Y,PDS,35-44,M,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,02Y,PDS,45-54,F,6
2016-17,4.Clinical Commissioning Group,Y63,Q72,03A,GDS,45-54,M,6
2016-17,4.Clinical Commissioning Group,Y63,Q72,03A,PDS,Under 35,F,2
2016-17,4.Clinical Commissioning Group,Y63,Q72,03A,TDS,45-54,F,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,03A,TDS,Under 35,F,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,03E,GDS,35-44,M,12
2016-17,4.Clinical Commissioning Group,Y63,Q72,03E,GDS,45-54,F,10
2016-17,4.Clinical Commissioning Group,Y63,Q72,03E,GDS,55+,F,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,03E,Mixed,35-44,M,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,03E,PDS,35-44,M,2
2016-17,4.Clinical Commissioning Group,Y63,Q72,03E,PDS,55+,M,1
2016-17,4.Clinical Commissioning Group,Y59,Q88,10A,GDS,Under 35,M,17
2016-17,4.Clinical Commissioning Group,Y59,Q88,10A,PDS,55+,M,3
2016-17,4.Clinical Commissioning Group,Y59,Q88,10D,GDS,35-44,F,7
2016-17,4.Clinical Commissioning Group,Y59,Q88,10D,GDS,Under 35,F,7
2016-17,4.Clinical Commissioning Group,Y59,Q88,10D,PDS,55+,F,2
2016-17,4.Clinical Commissioning Group,Y59,Q88,10D,PDS,Under 35,M,1
2016-17,4.Clinical Commissioning Group,Y59,Q88,10E,GDS,35-44,F,9
2016-17,4.Clinical Commissioning Group,Y59,Q88,10E,GDS,Under 35,F,10
2016-17,4.Clinical Commissioning Group,Y59,Q88,10E,PDS,45-54,F,2
2016-17,4.Clinical Commissioning Group,Y59,Q88,99H,GDS,45-54,M,15
2016-17,4.Clinical Commissioning Group,Y59,Q88,99H,GDS,55+,M,8
2016-17,4.Clinical Commissioning Group,Y59,Q88,99H,PDS,45-54,M,3
2016-17,4.Clinical Commissioning Group,Y59,Q88,99H,TDS,Under 35,F,2
2016-17,4.Clinical Commissioning Group,Y59,Q88,99J,GDS,45-54,M,27
2016-17,4.Clinical Commissioning Group,Y59,Q88,99J,PDS,35-44,F,2
2016-17,4.Clinical Commissioning Group,Y59,Q88,99K,GDS,45-54,F,11
2016-17,4.Clinical Commissioning Group,Y59,Q88,99K,GDS,55+,F,4
2016-17,4.Clinical Commissioning Group,Y59,Q88,99K,GDS,Under 35,F,21
2016-17,4.Clinical Commissioning Group,Y59,Q88,99K,PDS,35-44,M,1
2016-17,4.Clinical Commissioning Group,Y59,Q88,99K,PDS,45-54,F,1
2016-17,4.Clinical Commissioning Group,Y59,Q88,99K,TDS,35-44,M,2
2016-17,4.Clinical Commissioning Group,Y60,Q76,04E,GDS,45-54,F,10
2016-17,4.Clinical Commissioning Group,Y60,Q76,04E,GDS,55+,F,1
2016-17,4.Clinical Commissioning Group,Y60,Q76,04E,GDS,Under 35,F,16
2016-17,4.Clinical Commissioning Group,Y60,Q76,04E,PDS,35-44,M,1
2016-17,4.Clinical Commissioning Group,Y60,Q76,04E,PDS,45-54,F,2
2016-17,4.Clinical Commissioning Group,Y60,Q76,04H,GDS,45-54,M,8
2016-17,4.Clinical Commissioning Group,Y60,Q76,04H,TDS,45-54,F,3
2016-17,4.Clinical Commissioning Group,Y60,Q76,04H,TDS,55+,F,2
2016-17,4.Clinical Commissioning Group,Y60,Q76,04K,GDS,35-44,M,14
2016-17,4.Clinical Commissioning Group,Y60,Q76,04K,GDS,45-54,F,11
2016-17,4.Clinical Commissioning Group,Y60,Q76,04K,Mixed,35-44,M,1
2016-17,4.Clinical Commissioning Group,Y60,Q76,04K,PDS,35-44,M,2
2016-17,4.Clinical Commissioning Group,Y60,Q76,04K,PDS,55+,M,3
2016-17,4.Clinical Commissioning Group,Y60,Q76,04L,GDS,35-44,F,17
2016-17,4.Clinical Commissioning Group,Y60,Q76,04L,GDS,Under 35,F,31
2016-17,4.Clinical Commissioning Group,Y60,Q76,04L,TDS,55+,M,2
2016-17,4.Clinical Commissioning Group,Y60,Q76,04M,GDS,45-54,F,4
2016-17,4.Clinical Commissioning Group,Y60,Q76,04M,GDS,55+,F,3
2016-17,4.Clinical Commissioning Group,Y60,Q76,04M,GDS,Under 35,F,19
2016-17,4.Clinical Commissioning Group,Y60,Q76,04N,GDS,45-54,F,7
2016-17,4.Clinical Commissioning Group,Y60,Q76,04N,GDS,55+,F,2
2016-17,4.Clinical Commissioning Group,Y60,Q76,04N,GDS,Under 35,F,16
2016-17,4.Clinical Commissioning Group,Y60,Q76,04N,PDS,35-44,M,1
2016-17,4.Clinical Commissioning Group,Y60,Q76,04N,PDS,45-54,F,1
2016-17,4.Clinical Commissioning Group,Y60,Q76,05D,GDS,35-44,M,11
2016-17,4.Clinical Commissioning Group,Y60,Q76,05D,GDS,45-54,F,14
2016-17,4.Clinical Commissioning Group,Y60,Q76,05D,GDS,Under 35,M,12
2016-17,4.Clinical Commissioning Group,Y60,Q76,05D,PDS,55+,M,1
2016-17,4.Clinical Commissioning Group,Y60,Q76,05G,GDS,35-44,F,13
2016-17,4.Clinical Commissioning Group,Y60,Q76,05G,GDS,55+,F,1
2016-17,4.Clinical Commissioning Group,Y60,Q76,05G,GDS,Under 35,F,20
2016-17,4.Clinical Commissioning Group,Y60,Q76,05G,Mixed,35-44,M,1
2016-17,4.Clinical Commissioning Group,Y60,Q76,05G,Mixed,Under 35,M,1
2016-17,4.Clinical Commissioning Group,Y60,Q76,05G,PDS,35-44,M,1
2016-17,4.Clinical Commissioning Group,Y60,Q76,05G,PDS,45-54,F,1
2016-17,4.Clinical Commissioning Group,Y60,Q76,05N,GDS,35-44,M,24
2016-17,4.Clinical Commissioning Group,Y60,Q76,05N,GDS,55+,M,22
2016-17,4.Clinical Commissioning Group,Y60,Q76,05N,GDS,Under 35,M,24
2016-17,4.Clinical Commissioning Group,Y60,Q76,05N,PDS,45-54,M,2
2016-17,4.Clinical Commissioning Group,Y60,Q76,05N,TDS,35-44,F,6
2016-17,4.Clinical Commissioning Group,Y60,Q76,05N,TDS,Under 35,F,1
2016-17,4.Clinical Commissioning Group,Y60,Q76,05Q,GDS,45-54,M,17
2016-17,4.Clinical Commissioning Group,Y60,Q76,05V,GDS,45-54,M,9
2016-17,4.Clinical Commissioning Group,Y60,Q76,05V,TDS,45-54,F,2
2016-17,4.Clinical Commissioning Group,Y60,Q76,05V,TDS,55+,F,4
2016-17,4.Clinical Commissioning Group,Y60,Q76,05V,TDS,Under 35,F,2
2016-17,4.Clinical Commissioning Group,Y60,Q76,05W,GDS,35-44,M,18
2016-17,4.Clinical Commissioning Group,Y60,Q76,05W,GDS,45-54,F,5
2016-17,4.Clinical Commissioning Group,Y60,Q76,05W,PDS,35-44,M,1
2016-17,4.Clinical Commissioning Group,Y60,Q76,05W,PDS,55+,M,1
2016-17,4.Clinical Commissioning Group,Y60,Q76,05X,GDS,35-44,M,17
2016-17,4.Clinical Commissioning Group,Y60,Q76,05X,GDS,55+,M,5
2016-17,4.Clinical Commissioning Group,Y60,Q76,05X,GDS,Under 35,M,16
2016-17,4.Clinical Commissioning Group,Y60,Q76,05X,PDS,45-54,M,1
2016-17,4.Clinical Commissioning Group,Y60,Q76,05X,TDS,35-44,F,5
2016-17,4.Clinical Commissioning Group,Y60,Q76,15M,PDS,35-44,F,2
2016-17,4.Clinical Commissioning Group,Y60,Q76,15M,TDS,35-44,M,1
2016-17,4.Clinical Commissioning Group,Y60,Q76,15M,TDS,45-54,F,5
2016-17,4.Clinical Commissioning Group,Y60,Q76,15M,TDS,Under 35,M,2
2016-17,4.Clinical Commissioning Group,Y60,Q77,05A,GDS,45-54,M,19
2016-17,4.Clinical Commissioning Group,Y60,Q77,05A,PDS,35-44,F,6
2016-17,4.Clinical Commissioning Group,Y60,Q77,05A,TDS,35-44,M,1
2016-17,4.Clinical Commissioning Group,Y60,Q77,05A,TDS,55+,F,1
2016-17,4.Clinical Commissioning Group,Y60,Q77,05C,GDS,45-54,F,6
2016-17,4.Clinical Commissioning Group,Y60,Q77,05C,GDS,55+,F,3
2016-17,4.Clinical Commissioning Group,Y60,Q77,05F,GDS,35-44,M,9
2016-17,4.Clinical Commissioning Group,Y60,Q77,05F,GDS,55+,M,5
2016-17,4.Clinical Commissioning Group,Y60,Q77,05F,GDS,Under 35,M,8
2016-17,4.Clinical Commissioning Group,Y60,Q77,05F,Mixed,45-54,M,1
2016-17,4.Clinical Commissioning Group,Y60,Q77,05F,PDS,55+,M,1
2016-17,4.Clinical Commissioning Group,Y60,Q77,05F,TDS,35-44,F,6
2016-17,4.Clinical Commissioning Group,Y60,Q77,05F,TDS,Under 35,F,1
2016-17,4.Clinical Commissioning Group,Y60,Q77,05H,GDS,35-44,F,16
2016-17,4.Clinical Commissioning Group,Y60,Q77,05H,Mixed,35-44,F,1
2016-17,4.Clinical Commissioning Group,Y60,Q77,05H,PDS,35-44,F,1
2016-17,4.Clinical Commissioning Group,Y60,Q77,05H,PDS,55+,F,1
2016-17,4.Clinical Commissioning Group,Y60,Q77,05J,GDS,35-44,F,17
2016-17,4.Clinical Commissioning Group,Y60,Q77,05J,GDS,55+,F,5
2016-17,4.Clinical Commissioning Group,Y60,Q77,05J,GDS,Under 35,F,23
2016-17,4.Clinical Commissioning Group,Y60,Q77,05J,Mixed,Under 35,M,2
2016-17,4.Clinical Commissioning Group,Y60,Q77,05J,PDS,35-44,M,1
2016-17,4.Clinical Commissioning Group,Y60,Q77,05J,PDS,Under 35,M,2
2016-17,4.Clinical Commissioning Group,Y60,Q77,05J,TDS,55+,M,1
2016-17,4.Clinical Commissioning Group,Y60,Q77,05L,GDS,45-54,F,11
2016-17,4.Clinical Commissioning Group,Y60,Q77,05L,GDS,Under 35,F,64
2016-17,4.Clinical Commissioning Group,Y60,Q77,05L,Mixed,35-44,M,1
2016-17,4.Clinical Commissioning Group,Y60,Q77,05L,PDS,35-44,M,3
2016-17,4.Clinical Commissioning Group,Y60,Q77,05L,TDS,45-54,M,3
2016-17,4.Clinical Commissioning Group,Y60,Q77,05R,GDS,35-44,F,14
2016-17,4.Clinical Commissioning Group,Y60,Q77,05R,GDS,55+,F,2
2016-17,4.Clinical Commissioning Group,Y60,Q77,05R,GDS,Under 35,F,35
2016-17,4.Clinical Commissioning Group,Y60,Q77,05R,Mixed,45-54,F,1
2016-17,4.Clinical Commissioning Group,Y60,Q77,05R,Mixed,55+,F,1
2016-17,4.Clinical Commissioning Group,Y60,Q77,05R,Mixed,Under 35,M,3
2016-17,4.Clinical Commissioning Group,Y60,Q77,05R,PDS,45-54,F,2
2016-17,4.Clinical Commissioning Group,Y60,Q77,05R,PDS,Under 35,M,1
2016-17,4.Clinical Commissioning Group,Y60,Q77,05T,GDS,45-54,M,10
2016-17,4.Clinical Commissioning Group,Y60,Q77,05T,GDS,55+,M,12
2016-17,4.Clinical Commissioning Group,Y60,Q77,05T,Mixed,45-54,M,2
2016-17,4.Clinical Commissioning Group,Y60,Q77,05T,Mixed,Under 35,F,2
2016-17,4.Clinical Commissioning Group,Y60,Q77,05T,PDS,Under 35,F,4
2016-17,4.Clinical Commissioning Group,Y60,Q77,05T,TDS,45-54,F,4
2016-17,4.Clinical Commissioning Group,Y60,Q77,05T,TDS,55+,F,1
2016-17,4.Clinical Commissioning Group,Y60,Q77,05T,TDS,Under 35,F,3
2016-17,4.Clinical Commissioning Group,Y60,Q77,05Y,GDS,35-44,F,19
2016-17,4.Clinical Commissioning Group,Y60,Q77,05Y,GDS,55+,F,3
2016-17,4.Clinical Commissioning Group,Y60,Q77,05Y,GDS,Under 35,F,31
2016-17,4.Clinical Commissioning Group,Y60,Q77,05Y,Mixed,45-54,F,1
2016-17,4.Clinical Commissioning Group,Y60,Q77,05Y,Mixed,Under 35,M,4
2016-17,4.Clinical Commissioning Group,Y60,Q77,05Y,TDS,45-54,M,2
2016-17,4.Clinical Commissioning Group,Y60,Q77,06A,GDS,35-44,M,9
2016-17,4.Clinical Commissioning Group,Y60,Q77,06A,GDS,45-54,F,2
2016-17,4.Clinical Commissioning Group,Y60,Q77,06A,GDS,Under 35,M,26
2016-17,4.Clinical Commissioning Group,Y60,Q77,06A,Mixed,45-54,M,3
2016-17,4.Clinical Commissioning Group,Y60,Q77,06A,PDS,45-54,M,1
2016-17,4.Clinical Commissioning Group,Y60,Q77,06D,GDS,Under 35,F,11
2016-17,4.Clinical Commissioning Group,Y60,Q77,06D,PDS,45-54,F,1
2016-17,4.Clinical Commissioning Group,Y60,Q77,15E,Mixed,35-44,F,2
2016-17,4.Clinical Commissioning Group,Y60,Q77,15E,Mixed,Under 35,F,3
2016-17,4.Clinical Commissioning Group,Y60,Q77,15E,PDS,35-44,F,1
2016-17,4.Clinical Commissioning Group,Y60,Q77,15E,PDS,Under 35,F,1
2016-17,4.Clinical Commissioning Group,Y60,Q77,15E,TDS,35-44,M,7
2016-17,4.Clinical Commissioning Group,Y60,Q77,15E,TDS,45-54,F,4
2016-17,4.Clinical Commissioning Group,Y60,Q77,15E,TDS,Under 35,M,4
2016-17,4.Clinical Commissioning Group,Y60,Q78,03T,GDS,55+,F,3
2016-17,4.Clinical Commissioning Group,Y60,Q78,03T,GDS,Under 35,F,11
2016-17,4.Clinical Commissioning Group,Y60,Q78,03T,Mixed,45-54,F,1
2016-17,4.Clinical Commissioning Group,Y60,Q78,03T,PDS,35-44,M,3
2016-17,4.Clinical Commissioning Group,Y60,Q78,03V,GDS,55+,F,1
2016-17,4.Clinical Commissioning Group,Y60,Q78,03V,GDS,Under 35,F,5
2016-17,4.Clinical Commissioning Group,Y60,Q78,03V,TDS,45-54,M,1
2016-17,4.Clinical Commissioning Group,Y60,Q78,03W,PDS,35-44,F,1
2016-17,4.Clinical Commissioning Group,Y60,Q78,03W,PDS,Under 35,F,1
2016-17,4.Clinical Commissioning Group,Y60,Q78,04C,GDS,35-44,F,24
2016-17,4.Clinical Commissioning Group,Y60,Q78,04C,GDS,55+,F,5
2016-17,4.Clinical Commissioning Group,Y60,Q78,04C,GDS,Under 35,F,40
2016-17,4.Clinical Commissioning Group,Y60,Q78,04C,Mixed,45-54,F,1
2016-17,4.Clinical Commissioning Group,Y60,Q78,04C,Mixed,55+,F,2
2016-17,4.Clinical Commissioning Group,Y60,Q78,04C,Mixed,Under 35,M,3
2016-17,4.Clinical Commissioning Group,Y60,Q78,04C,PDS,35-44,M,9
2016-17,4.Clinical Commissioning Group,Y60,Q78,04C,PDS,45-54,F,8
2016-17,4.Clinical Commissioning Group,Y60,Q78,04C,PDS,55+,F,2
2016-17,4.Clinical Commissioning Group,Y60,Q78,04C,PDS,Under 35,M,3
2016-17,4.Clinical Commissioning Group,Y56,Q71,07L,GDS,35-44,M,9
2016-17,4.Clinical Commissioning Group,Y56,Q71,07L,GDS,55+,M,7
2016-17,4.Clinical Commissioning Group,Y56,Q71,07L,TDS,35-44,F,3
2016-17,4.Clinical Commissioning Group,Y56,Q71,07M,GDS,45-54,M,20
2016-17,4.Clinical Commissioning Group,Y56,Q71,07M,GDS,55+,M,24
2016-17,4.Clinical Commissioning Group,Y56,Q71,07M,PDS,35-44,F,2
2016-17,4.Clinical Commissioning Group,Y56,Q71,07M,PDS,Under 35,F,1
2016-17,4.Clinical Commissioning Group,Y56,Q71,07M,TDS,35-44,F,1
2016-17,4.Clinical Commissioning Group,Y56,Q71,07M,TDS,55+,F,3
2016-17,4.Clinical Commissioning Group,Y56,Q71,07N,GDS,45-54,M,9
2016-17,4.Clinical Commissioning Group,Y56,Q71,07N,GDS,55+,M,9
